nvsmi profiling: V100S_PCIE_32GB
{'timestamp_readable': '11:15:49', 'timestamp_raw': 1712675749.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:15:50', 'timestamp_raw': 1712675750.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:15:52', 'timestamp_raw': 1712675752.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:15:53', 'timestamp_raw': 1712675753.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:15:54', 'timestamp_raw': 1712675754.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:15:55', 'timestamp_raw': 1712675755.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:15:56', 'timestamp_raw': 1712675756.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:15:57', 'timestamp_raw': 1712675757.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:15:58', 'timestamp_raw': 1712675758.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:15:59', 'timestamp_raw': 1712675759.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:01', 'timestamp_raw': 1712675761.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:02', 'timestamp_raw': 1712675762.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:03', 'timestamp_raw': 1712675763.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:04', 'timestamp_raw': 1712675764.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:05', 'timestamp_raw': 1712675765.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:06', 'timestamp_raw': 1712675766.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:07', 'timestamp_raw': 1712675767.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:09', 'timestamp_raw': 1712675769.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:10', 'timestamp_raw': 1712675770.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:11', 'timestamp_raw': 1712675771.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:12', 'timestamp_raw': 1712675772.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:13', 'timestamp_raw': 1712675773.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:14', 'timestamp_raw': 1712675774.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:15', 'timestamp_raw': 1712675775.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:16', 'timestamp_raw': 1712675776.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:18', 'timestamp_raw': 1712675778.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:19', 'timestamp_raw': 1712675779.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:20', 'timestamp_raw': 1712675780.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:21', 'timestamp_raw': 1712675781.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:22', 'timestamp_raw': 1712675782.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:23', 'timestamp_raw': 1712675783.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:24', 'timestamp_raw': 1712675784.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:25', 'timestamp_raw': 1712675785.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:27', 'timestamp_raw': 1712675787.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:28', 'timestamp_raw': 1712675788.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:29', 'timestamp_raw': 1712675789.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:30', 'timestamp_raw': 1712675790.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:31', 'timestamp_raw': 1712675791.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:32', 'timestamp_raw': 1712675792.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:33', 'timestamp_raw': 1712675793.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:34', 'timestamp_raw': 1712675794.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:36', 'timestamp_raw': 1712675796.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:37', 'timestamp_raw': 1712675797.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:38', 'timestamp_raw': 1712675798.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:39', 'timestamp_raw': 1712675799.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:40', 'timestamp_raw': 1712675800.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:41', 'timestamp_raw': 1712675801.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:42', 'timestamp_raw': 1712675802.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:43', 'timestamp_raw': 1712675803.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:45', 'timestamp_raw': 1712675805.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:46', 'timestamp_raw': 1712675806.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:47', 'timestamp_raw': 1712675807.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:48', 'timestamp_raw': 1712675808.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:49', 'timestamp_raw': 1712675809.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:50', 'timestamp_raw': 1712675810.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:51', 'timestamp_raw': 1712675811.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:53', 'timestamp_raw': 1712675813.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:54', 'timestamp_raw': 1712675814.0, 'power_usage': '54W / 250W', 'memory_usage': '13164MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:16:55', 'timestamp_raw': 1712675815.0, 'power_usage': '51W / 250W', 'memory_usage': '14290MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '11:16:56', 'timestamp_raw': 1712675816.0, 'power_usage': '237W / 250W', 'memory_usage': '30778MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:16:57', 'timestamp_raw': 1712675817.0, 'power_usage': '243W / 250W', 'memory_usage': '30778MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:16:58', 'timestamp_raw': 1712675818.0, 'power_usage': '203W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:16:59', 'timestamp_raw': 1712675819.0, 'power_usage': '228W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:00', 'timestamp_raw': 1712675820.0, 'power_usage': '228W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:01', 'timestamp_raw': 1712675821.0, 'power_usage': '229W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:03', 'timestamp_raw': 1712675823.0, 'power_usage': '233W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:04', 'timestamp_raw': 1712675824.0, 'power_usage': '233W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:05', 'timestamp_raw': 1712675825.0, 'power_usage': '235W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:06', 'timestamp_raw': 1712675826.0, 'power_usage': '235W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:07', 'timestamp_raw': 1712675827.0, 'power_usage': '234W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:08', 'timestamp_raw': 1712675828.0, 'power_usage': '234W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:09', 'timestamp_raw': 1712675829.0, 'power_usage': '235W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:10', 'timestamp_raw': 1712675830.0, 'power_usage': '238W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:11', 'timestamp_raw': 1712675831.0, 'power_usage': '235W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:12', 'timestamp_raw': 1712675832.0, 'power_usage': '239W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:14', 'timestamp_raw': 1712675834.0, 'power_usage': '238W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:15', 'timestamp_raw': 1712675835.0, 'power_usage': '234W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:16', 'timestamp_raw': 1712675836.0, 'power_usage': '236W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:17', 'timestamp_raw': 1712675837.0, 'power_usage': '236W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:18', 'timestamp_raw': 1712675838.0, 'power_usage': '236W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:19', 'timestamp_raw': 1712675839.0, 'power_usage': '236W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:20', 'timestamp_raw': 1712675840.0, 'power_usage': '250W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:21', 'timestamp_raw': 1712675841.0, 'power_usage': '210W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:22', 'timestamp_raw': 1712675842.0, 'power_usage': '234W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:23', 'timestamp_raw': 1712675843.0, 'power_usage': '235W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:25', 'timestamp_raw': 1712675845.0, 'power_usage': '236W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:26', 'timestamp_raw': 1712675846.0, 'power_usage': '235W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:27', 'timestamp_raw': 1712675847.0, 'power_usage': '237W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:28', 'timestamp_raw': 1712675848.0, 'power_usage': '236W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:29', 'timestamp_raw': 1712675849.0, 'power_usage': '237W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:30', 'timestamp_raw': 1712675850.0, 'power_usage': '238W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:31', 'timestamp_raw': 1712675851.0, 'power_usage': '237W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:32', 'timestamp_raw': 1712675852.0, 'power_usage': '239W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:33', 'timestamp_raw': 1712675853.0, 'power_usage': '239W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:34', 'timestamp_raw': 1712675854.0, 'power_usage': '237W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:36', 'timestamp_raw': 1712675856.0, 'power_usage': '237W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:37', 'timestamp_raw': 1712675857.0, 'power_usage': '235W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:38', 'timestamp_raw': 1712675858.0, 'power_usage': '239W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:39', 'timestamp_raw': 1712675859.0, 'power_usage': '241W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:40', 'timestamp_raw': 1712675860.0, 'power_usage': '242W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:41', 'timestamp_raw': 1712675861.0, 'power_usage': '242W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:42', 'timestamp_raw': 1712675862.0, 'power_usage': '240W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:43', 'timestamp_raw': 1712675863.0, 'power_usage': '242W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:44', 'timestamp_raw': 1712675864.0, 'power_usage': '242W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:45', 'timestamp_raw': 1712675865.0, 'power_usage': '242W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:47', 'timestamp_raw': 1712675867.0, 'power_usage': '241W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:48', 'timestamp_raw': 1712675868.0, 'power_usage': '236W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:49', 'timestamp_raw': 1712675869.0, 'power_usage': '237W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:50', 'timestamp_raw': 1712675870.0, 'power_usage': '239W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:51', 'timestamp_raw': 1712675871.0, 'power_usage': '239W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:52', 'timestamp_raw': 1712675872.0, 'power_usage': '239W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:53', 'timestamp_raw': 1712675873.0, 'power_usage': '238W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:54', 'timestamp_raw': 1712675874.0, 'power_usage': '238W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:55', 'timestamp_raw': 1712675875.0, 'power_usage': '239W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:56', 'timestamp_raw': 1712675876.0, 'power_usage': '238W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:58', 'timestamp_raw': 1712675878.0, 'power_usage': '239W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:17:59', 'timestamp_raw': 1712675879.0, 'power_usage': '239W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:18:00', 'timestamp_raw': 1712675880.0, 'power_usage': '240W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:18:01', 'timestamp_raw': 1712675881.0, 'power_usage': '241W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
{'timestamp_readable': '11:18:02', 'timestamp_raw': 1712675882.0, 'power_usage': '239W / 250W', 'memory_usage': '30780MiB / 32768MiB', 'gpu_utilization': '100%'}
