nvsmi profiling: A100-SXM4-40GB
{'timestamp_readable': '00:41:00', 'timestamp_raw': 1713937260.0, 0: {'temp_celsius': '26C', 'power_usage': '48W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 1: {'temp_celsius': '24C', 'power_usage': '48W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 2: {'temp_celsius': '27C', 'power_usage': '51W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 3: {'temp_celsius': '25C', 'power_usage': '48W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 'num_gpus': 4}
{'timestamp_readable': '00:41:00', 'timestamp_raw': 1713937260.0, 0: {'temp_celsius': '26C', 'power_usage': '48W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 1: {'temp_celsius': '24C', 'power_usage': '48W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 2: {'temp_celsius': '27C', 'power_usage': '56W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 3: {'temp_celsius': '25C', 'power_usage': '53W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 'num_gpus': 4}
{'timestamp_readable': '00:41:00', 'timestamp_raw': 1713937260.0, 0: {'temp_celsius': '26C', 'power_usage': '48W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 1: {'temp_celsius': '24C', 'power_usage': '48W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 2: {'temp_celsius': '27C', 'power_usage': '56W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 3: {'temp_celsius': '25C', 'power_usage': '53W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 'num_gpus': 4}
{'timestamp_readable': '00:41:00', 'timestamp_raw': 1713937260.0, 0: {'temp_celsius': '26C', 'power_usage': '48W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 1: {'temp_celsius': '24C', 'power_usage': '48W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 2: {'temp_celsius': '27C', 'power_usage': '56W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 3: {'temp_celsius': '25C', 'power_usage': '53W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 'num_gpus': 4}
{'timestamp_readable': '00:41:00', 'timestamp_raw': 1713937260.0, 0: {'temp_celsius': '26C', 'power_usage': '48W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 1: {'temp_celsius': '24C', 'power_usage': '48W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 2: {'temp_celsius': '27C', 'power_usage': '56W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 3: {'temp_celsius': '25C', 'power_usage': '53W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 'num_gpus': 4}
{'timestamp_readable': '00:41:00', 'timestamp_raw': 1713937260.0, 0: {'temp_celsius': '26C', 'power_usage': '48W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 1: {'temp_celsius': '24C', 'power_usage': '48W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 2: {'temp_celsius': '27C', 'power_usage': '56W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 3: {'temp_celsius': '25C', 'power_usage': '53W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 'num_gpus': 4}
{'timestamp_readable': '00:41:00', 'timestamp_raw': 1713937260.0, 0: {'temp_celsius': '26C', 'power_usage': '48W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 1: {'temp_celsius': '24C', 'power_usage': '48W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 2: {'temp_celsius': '27C', 'power_usage': '56W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 3: {'temp_celsius': '25C', 'power_usage': '53W / 400W', 'memory_usage': '4MiB / 40960MiB', 'gpu_utilization': '0%'}, 'num_gpus': 4}
{'timestamp_readable': '00:41:00', 'timestamp_raw': 1713937260.0, 0: {'temp_celsius': '26C', 'power_usage': '48W / 400W', 'memory_usage': '8MiB / 40960MiB', 'gpu_utilization': '0%'}, 1: {'temp_celsius': '24C', 'power_usage': '48W / 400W', 'memory_usage': '8MiB / 40960MiB', 'gpu_utilization': '0%'}, 2: {'temp_celsius': '27C', 'power_usage': '56W / 400W', 'memory_usage': '8MiB / 40960MiB', 'gpu_utilization': '0%'}, 3: {'temp_celsius': '25C', 'power_usage': '53W / 400W', 'memory_usage': '8MiB / 40960MiB', 'gpu_utilization': '0%'}, 'num_gpus': 4}
{'timestamp_readable': '00:41:00', 'timestamp_raw': 1713937260.0, 0: {'temp_celsius': '26C', 'power_usage': '48W / 400W', 'memory_usage': '8MiB / 40960MiB', 'gpu_utilization': '0%'}, 1: {'temp_celsius': '24C', 'power_usage': '48W / 400W', 'memory_usage': '8MiB / 40960MiB', 'gpu_utilization': '0%'}, 2: {'temp_celsius': '27C', 'power_usage': '56W / 400W', 'memory_usage': '8MiB / 40960MiB', 'gpu_utilization': '0%'}, 3: {'temp_celsius': '25C', 'power_usage': '53W / 400W', 'memory_usage': '8MiB / 40960MiB', 'gpu_utilization': '0%'}, 'num_gpus': 4}
{'timestamp_readable': '00:41:00', 'timestamp_raw': 1713937260.0, 0: {'temp_celsius': '26C', 'power_usage': '48W / 400W', 'memory_usage': '8MiB / 40960MiB', 'gpu_utilization': '0%'}, 1: {'temp_celsius': '24C', 'power_usage': '48W / 400W', 'memory_usage': '8MiB / 40960MiB', 'gpu_utilization': '0%'}, 2: {'temp_celsius': '27C', 'power_usage': '56W / 400W', 'memory_usage': '8MiB / 40960MiB', 'gpu_utilization': '0%'}, 3: {'temp_celsius': '25C', 'power_usage': '53W / 400W', 'memory_usage': '8MiB / 40960MiB', 'gpu_utilization': '0%'}, 'num_gpus': 4}
{'timestamp_readable': '00:41:00', 'timestamp_raw': 1713937260.0, 0: {'temp_celsius': '26C', 'power_usage': '48W / 400W', 'memory_usage': '8MiB / 40960MiB', 'gpu_utilization': '0%'}, 1: {'temp_celsius': '24C', 'power_usage': '48W / 400W', 'memory_usage': '8MiB / 40960MiB', 'gpu_utilization': '0%'}, 2: {'temp_celsius': '28C', 'power_usage': '56W / 400W', 'memory_usage': '8MiB / 40960MiB', 'gpu_utilization': '0%'}, 3: {'temp_celsius': '25C', 'power_usage': '53W / 400W', 'memory_usage': '8MiB / 40960MiB', 'gpu_utilization': '0%'}, 'num_gpus': 4}
