nvsmi profiling: V100S_PCIE_32GB
{'timestamp_readable': '14:40:49', 'timestamp_raw': 1713120049.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:40:50', 'timestamp_raw': 1713120050.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:40:51', 'timestamp_raw': 1713120051.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:40:52', 'timestamp_raw': 1713120052.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:40:53', 'timestamp_raw': 1713120053.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:40:54', 'timestamp_raw': 1713120054.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:40:55', 'timestamp_raw': 1713120055.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:40:56', 'timestamp_raw': 1713120056.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:40:58', 'timestamp_raw': 1713120058.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:40:59', 'timestamp_raw': 1713120059.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:00', 'timestamp_raw': 1713120060.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:01', 'timestamp_raw': 1713120061.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:02', 'timestamp_raw': 1713120062.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:03', 'timestamp_raw': 1713120063.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:04', 'timestamp_raw': 1713120064.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:06', 'timestamp_raw': 1713120066.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:07', 'timestamp_raw': 1713120067.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:08', 'timestamp_raw': 1713120068.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:09', 'timestamp_raw': 1713120069.0, 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:10', 'timestamp_raw': 1713120070.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:11', 'timestamp_raw': 1713120071.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:12', 'timestamp_raw': 1713120072.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:13', 'timestamp_raw': 1713120073.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:15', 'timestamp_raw': 1713120075.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:16', 'timestamp_raw': 1713120076.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:17', 'timestamp_raw': 1713120077.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:18', 'timestamp_raw': 1713120078.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:19', 'timestamp_raw': 1713120079.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:20', 'timestamp_raw': 1713120080.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:21', 'timestamp_raw': 1713120081.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:22', 'timestamp_raw': 1713120082.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:24', 'timestamp_raw': 1713120084.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:25', 'timestamp_raw': 1713120085.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:26', 'timestamp_raw': 1713120086.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:27', 'timestamp_raw': 1713120087.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:28', 'timestamp_raw': 1713120088.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:29', 'timestamp_raw': 1713120089.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:30', 'timestamp_raw': 1713120090.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:31', 'timestamp_raw': 1713120091.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:33', 'timestamp_raw': 1713120093.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:34', 'timestamp_raw': 1713120094.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:35', 'timestamp_raw': 1713120095.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:36', 'timestamp_raw': 1713120096.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:37', 'timestamp_raw': 1713120097.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:38', 'timestamp_raw': 1713120098.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:39', 'timestamp_raw': 1713120099.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:40', 'timestamp_raw': 1713120100.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:42', 'timestamp_raw': 1713120102.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:43', 'timestamp_raw': 1713120103.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:44', 'timestamp_raw': 1713120104.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:45', 'timestamp_raw': 1713120105.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:46', 'timestamp_raw': 1713120106.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:47', 'timestamp_raw': 1713120107.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:48', 'timestamp_raw': 1713120108.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:49', 'timestamp_raw': 1713120109.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:51', 'timestamp_raw': 1713120111.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:52', 'timestamp_raw': 1713120112.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
{'timestamp_readable': '14:41:53', 'timestamp_raw': 1713120113.0, 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}
